dataset,config_id,k_shot,seed,stage,class_index,class_name,f1
eurosat,resnet50_imagenet_rgb3,50,7,stage1,3,Highway,0.847457627118644
eurosat,resnet50_imagenet_rgb3,50,7,stage1,4,Industrial,0.9433198380566802
eurosat,resnet50_imagenet_rgb3,50,7,stage1,5,Pasture,0.8683602771362586
eurosat,resnet50_imagenet_rgb3,50,7,stage1,6,PermanentCrop,0.8975409836065574
eurosat,resnet50_imagenet_rgb3,50,7,stage1,7,Residential,0.9536423841059603
eurosat,resnet50_imagenet_rgb3,50,7,stage1,8,River,0.8484848484848485
eurosat,resnet50_imagenet_rgb3,50,7,stage1,9,SeaLake,0.9663299663299664
eurosat,resnet50_imagenet_rgb3,50,7,stage2,0,AnnualCrop,0.9321739130434783
eurosat,resnet50_imagenet_rgb3,50,7,stage2,1,Forest,0.9552238805970149
eurosat,resnet50_imagenet_rgb3,50,7,stage2,2,HerbaceousVegetation,0.8827361563517915
eurosat,resnet50_imagenet_rgb3,50,7,stage2,3,Highway,0.8133333333333334
eurosat,resnet50_imagenet_rgb3,50,7,stage2,4,Industrial,0.9299610894941635
eurosat,resnet50_imagenet_rgb3,50,7,stage2,5,Pasture,0.8840579710144928
eurosat,resnet50_imagenet_rgb3,50,7,stage2,6,PermanentCrop,0.8854368932038835
eurosat,resnet50_imagenet_rgb3,50,7,stage2,7,Residential,0.9502407704654896
eurosat,resnet50_imagenet_rgb3,50,7,stage2,8,River,0.8467741935483871
eurosat,resnet50_imagenet_rgb3,50,7,stage2,9,SeaLake,0.9865771812080537
eurosat,resnet50_imagenet_rgb3,50,999,stage1,0,AnnualCrop,0.9488054607508533
eurosat,resnet50_imagenet_rgb3,50,999,stage1,1,Forest,0.940983606557377
eurosat,resnet50_imagenet_rgb3,50,999,stage1,2,HerbaceousVegetation,0.9108589951377634
eurosat,resnet50_imagenet_rgb3,50,999,stage1,3,Highway,0.8488612836438924
eurosat,resnet50_imagenet_rgb3,50,999,stage1,4,Industrial,0.9414141414141414
eurosat,resnet50_imagenet_rgb3,50,999,stage1,5,Pasture,0.9033816425120773
eurosat,resnet50_imagenet_rgb3,50,999,stage1,6,PermanentCrop,0.8781431334622823
eurosat,resnet50_imagenet_rgb3,50,999,stage1,7,Residential,0.9556650246305419
eurosat,resnet50_imagenet_rgb3,50,999,stage1,8,River,0.8641975308641975
eurosat,resnet50_imagenet_rgb3,50,999,stage1,9,SeaLake,0.9468267581475128
eurosat,resnet50_imagenet_rgb3,50,999,stage2,0,AnnualCrop,0.9443507588532883
eurosat,resnet50_imagenet_rgb3,50,999,stage2,1,Forest,0.9735973597359736
eurosat,resnet50_imagenet_rgb3,50,999,stage2,2,HerbaceousVegetation,0.9149659863945578
eurosat,resnet50_imagenet_rgb3,50,999,stage2,3,Highway,0.8201754385964912
eurosat,resnet50_imagenet_rgb3,50,999,stage2,4,Industrial,0.9206349206349206
eurosat,resnet50_imagenet_rgb3,50,999,stage2,5,Pasture,0.8951048951048951
eurosat,resnet50_imagenet_rgb3,50,999,stage2,6,PermanentCrop,0.8879837067209776
eurosat,resnet50_imagenet_rgb3,50,999,stage2,7,Residential,0.9529983792544571
eurosat,resnet50_imagenet_rgb3,50,999,stage2,8,River,0.8533333333333334
eurosat,resnet50_imagenet_rgb3,50,999,stage2,9,SeaLake,0.9712351945854484
eurosat,swin_b_imagenet_rgb3,50,42,stage1,0,AnnualCrop,0.9379084967320261
eurosat,swin_b_imagenet_rgb3,50,42,stage1,1,Forest,0.9508196721311475
eurosat,swin_b_imagenet_rgb3,50,42,stage1,2,HerbaceousVegetation,0.9018302828618968
eurosat,swin_b_imagenet_rgb3,50,42,stage1,3,Highway,0.8389662027833003
eurosat,swin_b_imagenet_rgb3,50,42,stage1,4,Industrial,0.9488188976377953
eurosat,swin_b_imagenet_rgb3,50,42,stage1,5,Pasture,0.8731707317073171
eurosat,swin_b_imagenet_rgb3,50,42,stage1,6,PermanentCrop,0.8571428571428571
eurosat,swin_b_imagenet_rgb3,50,42,stage1,7,Residential,0.9514237855946399
eurosat,swin_b_imagenet_rgb3,50,42,stage1,8,River,0.8259958071278826
eurosat,swin_b_imagenet_rgb3,50,42,stage1,9,SeaLake,0.9641025641025641
eurosat,swin_b_imagenet_rgb3,50,42,stage2,0,AnnualCrop,0.9627118644067797
eurosat,swin_b_imagenet_rgb3,50,42,stage2,1,Forest,0.9866666666666667
eurosat,swin_b_imagenet_rgb3,50,42,stage2,2,HerbaceousVegetation,0.9121725731895224
eurosat,swin_b_imagenet_rgb3,50,42,stage2,3,Highway,0.9414141414141414
eurosat,swin_b_imagenet_rgb3,50,42,stage2,4,Industrial,0.9783889980353635
eurosat,swin_b_imagenet_rgb3,50,42,stage2,5,Pasture,0.9423558897243107
eurosat,swin_b_imagenet_rgb3,50,42,stage2,6,PermanentCrop,0.9147609147609148
eurosat,swin_b_imagenet_rgb3,50,42,stage2,7,Residential,0.9780033840947546
eurosat,swin_b_imagenet_rgb3,50,42,stage2,8,River,0.928
eurosat,swin_b_imagenet_rgb3,50,42,stage2,9,SeaLake,0.9761092150170648
eurosat,swin_b_imagenet_rgb3,50,123,stage1,0,AnnualCrop,0.9362416107382551
eurosat,swin_b_imagenet_rgb3,50,123,stage1,1,Forest,0.9562398703403565
eurosat,swin_b_imagenet_rgb3,50,123,stage1,2,HerbaceousVegetation,0.8928571428571429
eurosat,swin_b_imagenet_rgb3,50,123,stage1,3,Highway,0.8122448979591836
eurosat,swin_b_imagenet_rgb3,50,123,stage1,4,Industrial,0.9450980392156862
eurosat,swin_b_imagenet_rgb3,50,123,stage1,5,Pasture,0.8850855745721271
eurosat,swin_b_imagenet_rgb3,50,123,stage1,6,PermanentCrop,0.845360824742268
eurosat,swin_b_imagenet_rgb3,50,123,stage1,7,Residential,0.9715242881072027
eurosat,swin_b_imagenet_rgb3,50,123,stage1,8,River,0.8102766798418972
eurosat,swin_b_imagenet_rgb3,50,123,stage1,9,SeaLake,0.9442508710801394
eurosat,swin_b_imagenet_rgb3,50,123,stage2,0,AnnualCrop,0.9632107023411371
eurosat,swin_b_imagenet_rgb3,50,123,stage2,1,Forest,0.9868421052631579
eurosat,swin_b_imagenet_rgb3,50,123,stage2,2,HerbaceousVegetation,0.9372937293729373
eurosat,swin_b_imagenet_rgb3,50,123,stage2,3,Highway,0.9529411764705882
eurosat,swin_b_imagenet_rgb3,50,123,stage2,4,Industrial,0.9821073558648111
eurosat,swin_b_imagenet_rgb3,50,123,stage2,5,Pasture,0.95
eurosat,swin_b_imagenet_rgb3,50,123,stage2,6,PermanentCrop,0.9333333333333333
eurosat,swin_b_imagenet_rgb3,50,123,stage2,7,Residential,0.9900990099009901
eurosat,swin_b_imagenet_rgb3,50,123,stage2,8,River,0.9236947791164659
eurosat,swin_b_imagenet_rgb3,50,123,stage2,9,SeaLake,0.9813874788494078
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,0,AnnualCrop,0.9256756756756757
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,1,Forest,0.9612903225806452
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,2,HerbaceousVegetation,0.8724137931034482
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,3,Highway,0.8501026694045175
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,4,Industrial,0.9571984435797666
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,5,Pasture,0.8883374689826302
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,6,PermanentCrop,0.8665377176015474
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,7,Residential,0.9679595278246206
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,8,River,0.8481262327416174
eurosat,swin_b_imagenet_rgb3,50,2024,stage1,9,SeaLake,0.9471890971039182
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,0,AnnualCrop,0.9657534246575342
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,1,Forest,0.9884297520661157
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,2,HerbaceousVegetation,0.9320066334991708
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,3,Highway,0.9516129032258065
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,4,Industrial,0.9784735812133072
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,5,Pasture,0.9437652811735942
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,6,PermanentCrop,0.935672514619883
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,7,Residential,0.9916247906197655
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,8,River,0.9156626506024096
eurosat,swin_b_imagenet_rgb3,50,2024,stage2,9,SeaLake,0.9726027397260274
eurosat,swin_b_imagenet_rgb3,50,7,stage1,0,AnnualCrop,0.9429530201342282
eurosat,swin_b_imagenet_rgb3,50,7,stage1,1,Forest,0.9575163398692811
eurosat,swin_b_imagenet_rgb3,50,7,stage1,2,HerbaceousVegetation,0.8764805414551607
eurosat,swin_b_imagenet_rgb3,50,7,stage1,3,Highway,0.8330058939096268
eurosat,swin_b_imagenet_rgb3,50,7,stage1,4,Industrial,0.9306930693069307
eurosat,swin_b_imagenet_rgb3,50,7,stage1,5,Pasture,0.863849765258216
eurosat,swin_b_imagenet_rgb3,50,7,stage1,6,PermanentCrop,0.8641975308641975
eurosat,swin_b_imagenet_rgb3,50,7,stage1,7,Residential,0.9584026622296173
eurosat,swin_b_imagenet_rgb3,50,7,stage1,8,River,0.8380566801619433
eurosat,swin_b_imagenet_rgb3,50,7,stage1,9,SeaLake,0.9517241379310345
eurosat,swin_b_imagenet_rgb3,50,7,stage2,0,AnnualCrop,0.9649415692821369
eurosat,swin_b_imagenet_rgb3,50,7,stage2,1,Forest,0.985172981878089
eurosat,swin_b_imagenet_rgb3,50,7,stage2,2,HerbaceousVegetation,0.9382303839732888
eurosat,swin_b_imagenet_rgb3,50,7,stage2,3,Highway,0.9402697495183044
eurosat,swin_b_imagenet_rgb3,50,7,stage2,4,Industrial,0.9688715953307393
eurosat,swin_b_imagenet_rgb3,50,7,stage2,5,Pasture,0.9478908188585607
eurosat,swin_b_imagenet_rgb3,50,7,stage2,6,PermanentCrop,0.9218106995884774
eurosat,swin_b_imagenet_rgb3,50,7,stage2,7,Residential,0.9865319865319865
eurosat,swin_b_imagenet_rgb3,50,7,stage2,8,River,0.91701244813278
eurosat,swin_b_imagenet_rgb3,50,7,stage2,9,SeaLake,0.9882747068676717
eurosat,swin_b_imagenet_rgb3,50,999,stage1,0,AnnualCrop,0.9322033898305084
eurosat,swin_b_imagenet_rgb3,50,999,stage1,1,Forest,0.948220064724919
eurosat,swin_b_imagenet_rgb3,50,999,stage1,2,HerbaceousVegetation,0.8818635607321131
eurosat,swin_b_imagenet_rgb3,50,999,stage1,3,Highway,0.8308977035490606
eurosat,swin_b_imagenet_rgb3,50,999,stage1,4,Industrial,0.9537223340040242
eurosat,swin_b_imagenet_rgb3,50,999,stage1,5,Pasture,0.8682926829268293
eurosat,swin_b_imagenet_rgb3,50,999,stage1,6,PermanentCrop,0.8670520231213873
eurosat,swin_b_imagenet_rgb3,50,999,stage1,7,Residential,0.9703947368421053
eurosat,swin_b_imagenet_rgb3,50,999,stage1,8,River,0.8221343873517787
eurosat,swin_b_imagenet_rgb3,50,999,stage1,9,SeaLake,0.951048951048951
eurosat,swin_b_imagenet_rgb3,50,999,stage2,0,AnnualCrop,0.9389830508474576
eurosat,swin_b_imagenet_rgb3,50,999,stage2,1,Forest,0.9738562091503268
eurosat,swin_b_imagenet_rgb3,50,999,stage2,2,HerbaceousVegetation,0.9405940594059405
eurosat,swin_b_imagenet_rgb3,50,999,stage2,3,Highway,0.9463220675944334
eurosat,swin_b_imagenet_rgb3,50,999,stage2,4,Industrial,0.9841269841269841
eurosat,swin_b_imagenet_rgb3,50,999,stage2,5,Pasture,0.9423558897243107
eurosat,swin_b_imagenet_rgb3,50,999,stage2,6,PermanentCrop,0.920892494929006
eurosat,swin_b_imagenet_rgb3,50,999,stage2,7,Residential,0.9950248756218906
eurosat,swin_b_imagenet_rgb3,50,999,stage2,8,River,0.9221556886227545
eurosat,swin_b_imagenet_rgb3,50,999,stage2,9,SeaLake,0.9779286926994907
eurosat,resnet50_scratch_ms9,50,42,stage1,0,AnnualCrop,0.42700729927007297
eurosat,resnet50_scratch_ms9,50,42,stage1,1,Forest,0.45124282982791586
eurosat,resnet50_scratch_ms9,50,42,stage1,2,HerbaceousVegetation,0.0
eurosat,resnet50_scratch_ms9,50,42,stage1,3,Highway,0.23864836325237593
eurosat,resnet50_scratch_ms9,50,42,stage1,4,Industrial,0.0
eurosat,resnet50_scratch_ms9,50,42,stage1,5,Pasture,0.47307692307692306
eurosat,resnet50_scratch_ms9,50,42,stage1,6,PermanentCrop,0.045454545454545456
eurosat,resnet50_scratch_ms9,50,42,stage1,7,Residential,0.26265060240963856
eurosat,resnet50_scratch_ms9,50,42,stage1,8,River,0.0
eurosat,resnet50_scratch_ms9,50,42,stage1,9,SeaLake,0.6224066390041494
eurosat,resnet50_scratch_ms9,50,42,stage2,0,AnnualCrop,0.7702702702702703
eurosat,resnet50_scratch_ms9,50,42,stage2,1,Forest,0.8971061093247589
eurosat,resnet50_scratch_ms9,50,42,stage2,2,HerbaceousVegetation,0.7133105802047781
eurosat,resnet50_scratch_ms9,50,42,stage2,3,Highway,0.3173076923076923
eurosat,resnet50_scratch_ms9,50,42,stage2,4,Industrial,0.8255813953488372
eurosat,resnet50_scratch_ms9,50,42,stage2,5,Pasture,0.7441860465116279
eurosat,resnet50_scratch_ms9,50,42,stage2,6,PermanentCrop,0.6996197718631179
eurosat,resnet50_scratch_ms9,50,42,stage2,7,Residential,0.6904024767801857
eurosat,resnet50_scratch_ms9,50,42,stage2,8,River,0.7333333333333333
eurosat,resnet50_scratch_ms9,50,42,stage2,9,SeaLake,0.9658703071672355
eurosat,resnet50_scratch_ms9,50,123,stage1,0,AnnualCrop,0.41947565543071164
eurosat,resnet50_scratch_ms9,50,123,stage1,1,Forest,0.5371024734982333
eurosat,resnet50_scratch_ms9,50,123,stage1,2,HerbaceousVegetation,0.12073490813648294
eurosat,resnet50_scratch_ms9,50,123,stage1,3,Highway,0.05460750853242321
eurosat,resnet50_scratch_ms9,50,123,stage1,4,Industrial,0.4807692307692308
eurosat,resnet50_scratch_ms9,50,123,stage1,5,Pasture,0.1941544885177453
eurosat,resnet50_scratch_ms9,50,123,stage1,6,PermanentCrop,0.3830570902394107
eurosat,resnet50_scratch_ms9,50,123,stage1,7,Residential,0.025396825396825397
eurosat,resnet50_scratch_ms9,50,123,stage1,8,River,0.2660098522167488
eurosat,resnet50_scratch_ms9,50,123,stage1,9,SeaLake,0.6787330316742082
eurosat,resnet50_scratch_ms9,50,123,stage2,0,AnnualCrop,0.7382113821138211
eurosat,resnet50_scratch_ms9,50,123,stage2,1,Forest,0.8624787775891342
eurosat,resnet50_scratch_ms9,50,123,stage2,2,HerbaceousVegetation,0.5968586387434555
eurosat,resnet50_scratch_ms9,50,123,stage2,3,Highway,0.38565022421524664
eurosat,resnet50_scratch_ms9,50,123,stage2,4,Industrial,0.8154981549815498
eurosat,resnet50_scratch_ms9,50,123,stage2,5,Pasture,0.7133479212253829
eurosat,resnet50_scratch_ms9,50,123,stage2,6,PermanentCrop,0.6717850287907869
eurosat,resnet50_scratch_ms9,50,123,stage2,7,Residential,0.687603305785124
eurosat,resnet50_scratch_ms9,50,123,stage2,8,River,0.7708333333333334
eurosat,resnet50_scratch_ms9,50,123,stage2,9,SeaLake,0.9405594405594405
eurosat,resnet50_scratch_ms9,50,2024,stage1,0,AnnualCrop,0.48760330578512395
eurosat,resnet50_scratch_ms9,50,2024,stage1,1,Forest,0.63121387283237
eurosat,resnet50_scratch_ms9,50,2024,stage1,2,HerbaceousVegetation,0.11290322580645161
eurosat,resnet50_scratch_ms9,50,2024,stage1,3,Highway,0.1776765375854214
eurosat,resnet50_scratch_ms9,50,2024,stage1,4,Industrial,0.4346764346764347
eurosat,resnet50_scratch_ms9,50,2024,stage1,5,Pasture,0.5204301075268817
eurosat,resnet50_scratch_ms9,50,2024,stage1,6,PermanentCrop,0.10158730158730159
eurosat,resnet50_scratch_ms9,50,2024,stage1,7,Residential,0.2028985507246377
eurosat,resnet50_scratch_ms9,50,2024,stage1,8,River,0.2765957446808511
eurosat,resnet50_scratch_ms9,50,2024,stage1,9,SeaLake,0.6933019976498237
eurosat,resnet50_scratch_ms9,50,2024,stage2,0,AnnualCrop,0.7127272727272728
eurosat,resnet50_scratch_ms9,50,2024,stage2,1,Forest,0.8625592417061612
eurosat,resnet50_scratch_ms9,50,2024,stage2,2,HerbaceousVegetation,0.6677524429967426
eurosat,resnet50_scratch_ms9,50,2024,stage2,3,Highway,0.33569739952718675
eurosat,resnet50_scratch_ms9,50,2024,stage2,4,Industrial,0.7951388888888888
eurosat,resnet50_scratch_ms9,50,2024,stage2,5,Pasture,0.7083333333333334
eurosat,resnet50_scratch_ms9,50,2024,stage2,6,PermanentCrop,0.6535433070866141
eurosat,resnet50_scratch_ms9,50,2024,stage2,7,Residential,0.7052631578947368
eurosat,resnet50_scratch_ms9,50,2024,stage2,8,River,0.6439909297052154
eurosat,resnet50_scratch_ms9,50,2024,stage2,9,SeaLake,0.9454545454545454
eurosat,resnet50_scratch_ms9,50,7,stage1,0,AnnualCrop,0.2739018087855297
eurosat,resnet50_scratch_ms9,50,7,stage1,1,Forest,0.48743718592964824
eurosat,resnet50_scratch_ms9,50,7,stage1,2,HerbaceousVegetation,0.13709677419354838
eurosat,resnet50_scratch_ms9,50,7,stage1,3,Highway,0.1839080459770115
eurosat,resnet50_scratch_ms9,50,7,stage1,4,Industrial,0.41544117647058826
eurosat,resnet50_scratch_ms9,50,7,stage1,5,Pasture,0.46
eurosat,resnet50_scratch_ms9,50,7,stage1,6,PermanentCrop,0.09219858156028368
eurosat,resnet50_scratch_ms9,50,7,stage1,7,Residential,0.3123877917414722
eurosat,resnet50_scratch_ms9,50,7,stage1,8,River,0.36936936936936937
eurosat,resnet50_scratch_ms9,50,7,stage1,9,SeaLake,0.7772020725388601
eurosat,resnet50_scratch_ms9,50,7,stage2,0,AnnualCrop,0.7291666666666666
eurosat,resnet50_scratch_ms9,50,7,stage2,1,Forest,0.8621291448516579
eurosat,resnet50_scratch_ms9,50,7,stage2,2,HerbaceousVegetation,0.5670261941448382
eurosat,resnet50_scratch_ms9,50,7,stage2,3,Highway,0.34051724137931033
eurosat,resnet50_scratch_ms9,50,7,stage2,4,Industrial,0.803960396039604
eurosat,resnet50_scratch_ms9,50,7,stage2,5,Pasture,0.6394849785407726
eurosat,resnet50_scratch_ms9,50,7,stage2,6,PermanentCrop,0.6781609195402298
eurosat,resnet50_scratch_ms9,50,7,stage2,7,Residential,0.6900958466453674
eurosat,resnet50_scratch_ms9,50,7,stage2,8,River,0.6555023923444976
eurosat,resnet50_scratch_ms9,50,7,stage2,9,SeaLake,0.9584026622296173
eurosat,resnet50_scratch_ms9,50,999,stage1,0,AnnualCrop,0.476038338658147
eurosat,resnet50_scratch_ms9,50,999,stage1,1,Forest,0.367911479944675
eurosat,resnet50_scratch_ms9,50,999,stage1,2,HerbaceousVegetation,0.23679417122040072
eurosat,resnet50_scratch_ms9,50,999,stage1,3,Highway,0.09836065573770492
eurosat,resnet50_scratch_ms9,50,999,stage1,4,Industrial,0.47368421052631576
eurosat,resnet50_scratch_ms9,50,999,stage1,5,Pasture,0.46410684474123537
eurosat,resnet50_scratch_ms9,50,999,stage1,6,PermanentCrop,0.2198952879581152
eurosat,resnet50_scratch_ms9,50,999,stage1,7,Residential,0.2608695652173913
eurosat,resnet50_scratch_ms9,50,999,stage1,8,River,0.31955922865013775
eurosat,resnet50_scratch_ms9,50,999,stage1,9,SeaLake,0.7847769028871391
eurosat,resnet50_scratch_ms9,50,999,stage2,0,AnnualCrop,0.7566607460035524
eurosat,resnet50_scratch_ms9,50,999,stage2,1,Forest,0.8710691823899371
eurosat,resnet50_scratch_ms9,50,999,stage2,2,HerbaceousVegetation,0.6522522522522523
eurosat,resnet50_scratch_ms9,50,999,stage2,3,Highway,0.39045553145336226
eurosat,resnet50_scratch_ms9,50,999,stage2,4,Industrial,0.822463768115942
eurosat,resnet50_scratch_ms9,50,999,stage2,5,Pasture,0.6960352422907489
eurosat,resnet50_scratch_ms9,50,999,stage2,6,PermanentCrop,0.6533575317604355
eurosat,resnet50_scratch_ms9,50,999,stage2,7,Residential,0.6323268206039077
eurosat,resnet50_scratch_ms9,50,999,stage2,8,River,0.7872340425531915
eurosat,resnet50_scratch_ms9,50,999,stage2,9,SeaLake,0.9613445378151261
eurosat,swin_b_scratch_ms9,50,42,stage1,0,AnnualCrop,0.712430426716141
eurosat,swin_b_scratch_ms9,50,42,stage1,1,Forest,0.7803379416282642
eurosat,swin_b_scratch_ms9,50,42,stage1,2,HerbaceousVegetation,0.5661157024793388
eurosat,swin_b_scratch_ms9,50,42,stage1,3,Highway,0.29457364341085274
eurosat,swin_b_scratch_ms9,50,42,stage1,4,Industrial,0.8089887640449438
eurosat,swin_b_scratch_ms9,50,42,stage1,5,Pasture,0.6840958605664488
eurosat,swin_b_scratch_ms9,50,42,stage1,6,PermanentCrop,0.6325088339222615
eurosat,swin_b_scratch_ms9,50,42,stage1,7,Residential,0.5893129770992367
eurosat,swin_b_scratch_ms9,50,42,stage1,8,River,0.7172675521821632
eurosat,swin_b_scratch_ms9,50,42,stage1,9,SeaLake,0.9698996655518395
eurosat,swin_b_scratch_ms9,50,42,stage2,0,AnnualCrop,0.7504078303425775
eurosat,swin_b_scratch_ms9,50,42,stage2,1,Forest,0.8545176110260337
eurosat,swin_b_scratch_ms9,50,42,stage2,2,HerbaceousVegetation,0.47240618101545256
eurosat,swin_b_scratch_ms9,50,42,stage2,3,Highway,0.33879781420765026
eurosat,swin_b_scratch_ms9,50,42,stage2,4,Industrial,0.8450704225352113
eurosat,swin_b_scratch_ms9,50,42,stage2,5,Pasture,0.6826086956521739
eurosat,swin_b_scratch_ms9,50,42,stage2,6,PermanentCrop,0.5703703703703704
eurosat,swin_b_scratch_ms9,50,42,stage2,7,Residential,0.7053435114503817
eurosat,swin_b_scratch_ms9,50,42,stage2,8,River,0.8178137651821862
eurosat,swin_b_scratch_ms9,50,42,stage2,9,SeaLake,0.9933110367892977
eurosat,swin_b_scratch_ms9,50,123,stage1,0,AnnualCrop,0.671875
eurosat,swin_b_scratch_ms9,50,123,stage1,1,Forest,0.7633136094674556
eurosat,swin_b_scratch_ms9,50,123,stage1,2,HerbaceousVegetation,0.5229007633587787
eurosat,swin_b_scratch_ms9,50,123,stage1,3,Highway,0.2555066079295154
eurosat,swin_b_scratch_ms9,50,123,stage1,4,Industrial,0.8108108108108109
eurosat,swin_b_scratch_ms9,50,123,stage1,5,Pasture,0.6941431670281996
eurosat,swin_b_scratch_ms9,50,123,stage1,6,PermanentCrop,0.6021897810218978
eurosat,swin_b_scratch_ms9,50,123,stage1,7,Residential,0.5293132328308208
eurosat,swin_b_scratch_ms9,50,123,stage1,8,River,0.6081370449678801
eurosat,swin_b_scratch_ms9,50,123,stage1,9,SeaLake,0.9735973597359736
eurosat,swin_b_scratch_ms9,50,123,stage2,0,AnnualCrop,0.7623762376237624
eurosat,swin_b_scratch_ms9,50,123,stage2,1,Forest,0.8406676783004552
eurosat,swin_b_scratch_ms9,50,123,stage2,2,HerbaceousVegetation,0.5436241610738255
eurosat,swin_b_scratch_ms9,50,123,stage2,3,Highway,0.35694050991501414
eurosat,swin_b_scratch_ms9,50,123,stage2,4,Industrial,0.87569573283859
eurosat,swin_b_scratch_ms9,50,123,stage2,5,Pasture,0.6754385964912281
eurosat,swin_b_scratch_ms9,50,123,stage2,6,PermanentCrop,0.5512820512820513
eurosat,swin_b_scratch_ms9,50,123,stage2,7,Residential,0.6991869918699187
eurosat,swin_b_scratch_ms9,50,123,stage2,8,River,0.8481262327416174
eurosat,swin_b_scratch_ms9,50,123,stage2,9,SeaLake,0.9816971713810316
eurosat,swin_b_scratch_ms9,50,2024,stage1,0,AnnualCrop,0.7464285714285714
eurosat,swin_b_scratch_ms9,50,2024,stage1,1,Forest,0.7832817337461301
eurosat,swin_b_scratch_ms9,50,2024,stage1,2,HerbaceousVegetation,0.5135623869801085
eurosat,swin_b_scratch_ms9,50,2024,stage1,3,Highway,0.305
eurosat,swin_b_scratch_ms9,50,2024,stage1,4,Industrial,0.8265682656826568
eurosat,swin_b_scratch_ms9,50,2024,stage1,5,Pasture,0.6938775510204082
eurosat,swin_b_scratch_ms9,50,2024,stage1,6,PermanentCrop,0.6538461538461539
eurosat,swin_b_scratch_ms9,50,2024,stage1,7,Residential,0.5451713395638629
eurosat,swin_b_scratch_ms9,50,2024,stage1,8,River,0.6693548387096774
eurosat,swin_b_scratch_ms9,50,2024,stage1,9,SeaLake,0.9833333333333333
eurosat,swin_b_scratch_ms9,50,2024,stage2,0,AnnualCrop,0.6867256637168142
eurosat,swin_b_scratch_ms9,50,2024,stage2,1,Forest,0.8053491827637445
eurosat,swin_b_scratch_ms9,50,2024,stage2,2,HerbaceousVegetation,0.5203252032520326
eurosat,swin_b_scratch_ms9,50,2024,stage2,3,Highway,0.40302267002518893
eurosat,swin_b_scratch_ms9,50,2024,stage2,4,Industrial,0.8442028985507246
eurosat,swin_b_scratch_ms9,50,2024,stage2,5,Pasture,0.6864197530864198
eurosat,swin_b_scratch_ms9,50,2024,stage2,6,PermanentCrop,0.5626134301270418
eurosat,swin_b_scratch_ms9,50,2024,stage2,7,Residential,0.6585735963581184
eurosat,swin_b_scratch_ms9,50,2024,stage2,8,River,0.7833001988071571
eurosat,swin_b_scratch_ms9,50,2024,stage2,9,SeaLake,0.9917081260364843
